بتغلط	ب+تغلط	ب+تغلط	 
الموت	ال+موت	ال+موت	 
..عم	. . عم	..عم	 
هالعمل	هالعمل	ه+العمل	 
#بدندن	# ب+دندن	#بدندن	 
شقفة	شقف+ة	شقف+ة	 
:'(((	: ' ( ( (	:ء(((	 
..لما	. . ل+ما	..لم+ا	 
أيوااااااه	أيوااااااه	أيواااااا+ه	 
..فرحانين	. . فرحان+ين	..فرحان+ين	 
جاهل	جاهل	جاهل	 
عساف،	عساف ،	عساف،	 
النيل	ال+نيل	ال+نيل	 
http://t.co/zWS07CVogR	http : / / t . co / zWS07CVogR	http://t.co/zWS07CVogR	 
#lebanon	# lebanon	#لeبنن	 
بعرفك	ب+عرف+ك	ب+عرف+ك	 
بتعملوا	بتعملوا	ب+تعمل+وا	 
سعيد	سعيد	سعيد	 
ماشفناها	ماشفناها	ماشفنا+ها	 
وصوته	و+صو+ت+ه	و+صو+ت+ه	 
المعلم	ال+معلم	ال+معلم	 
الصالح	ال+صالح	ال+صالح	 
غيرهم	غير+هم	غير+هم	 
تفضلو	تفضلو	تفضل+و	 
البني	ال+بني	ال+بني	 
تضامنا	تضامن+ا	تضامن+ا	 
بتخجل	ب+تخجل	ب+تخجل	 
آدم	آدم	آدم	 
اتشرفنا	اتشرفنا	اتشرف+نا	 
وتغلط	و+تغلط	و+تغلط	 
بالزبط	ب+ال+زبط	ب+ال+زبط	 
بالحصة	ب+ال+حص+ة	ب+ال+حص+ة	 
هااااي	هااااي	هاااا+ي	 
واحنا	واح+نا	و+احنا	 
"""كلمة"	""" كلم+ة"	"""كلم+ة"	 
وتركوها	و+تركو+ها	و+تركو+ها	 
حاطه	حاط+ه	حاط+ه	 
عمركاش	عمركاش	عمركاش	 
متابع	متابع	متابع	 
وبدها	و+بد+ها	و+بده+ا	 
ومعك	و+معك	و+مع+ك	 
#JUsuffer	# JUsuffer	#JUسففeر	 
عنا؟	عن+ا ؟	عنا؟	 
بنجوع	ب+نجوع	ب+نجوع	 
فرند	فرند	فرند	 
هاتولي	هاتولي	ها+تولي	 
عنّا	عن+ا	عنا	 
بحُط	ب+حط	ب+حط	 
اتفشش	اتفشش	اتفشش	 
بتحبو	ب+تحبو	ب+تحب+و	 
بلفقوا	بلفقوا	ب+لفق+وا	 
الحرارة	ال+حرار+ة	ال+حرار+ة	 
واعرفو	و+اعرفو	و+اعرف+و	 
صرصعوا	صرصعوا	صرصعو+ا	 
وبفتحلكم	وبفتحلكم	وبفتحل+كم	 
ماقلتي	ماقلتي	ماقل+تي	 
وليد	وليد	وليد	 
وبسهر	و+ب+سهر	و+ب+سهر	 
منيحة	منيح+ة	منيح+ة	 
بهاد	ب+هاد	ب+هاد	 
فاكيد	ف+اكيد	ف+اكيد	 
وفجأه	و+فجأ+ه	و+فجأ+ه	 
عميمزحو	عميمزحو	عميمزحو	 
#بس_بقول	# بسUNDERSCOREبقول	#بس_بقول	 
برجلي	ب+رجل+ي	ب+رجل+ي	 
اليوم)	ال+يوم )	ال+يوم)	 
إشتقتلكم.	إشتقتلكم .	إشتقتلكم.	 
التلاجة	ال+تلاج+ة	ال+تلاج+ة	 
عرفتك	عرف+ت+ك	عرف+ت+ك	 
عيش	عيش	عيش	 
بتجربة	ب+تجرب+ة	ب+تجرب+ة	 
بهالشهر	بهالشهر	بهالشهر	 
المجد	ال+مجد	ال+مجد	 
المشكلة	ال+مشكل+ة	ال+مشكل+ة	 
هالموضوع	هالموضوع	ه+الموضوع	 
الختيار	ال+ختيار	ال+ختيار	 
ااايه	ااايه	ااايه	 
ستر	ستر	ستر	 
بتشوفها	ب+تشوف+ها	ب+تشوف+ها	 
اجواء	اجواء	اجواء	 
المنتاز😍😍	ال+منتاز ? ? ? ?	ال+منتاز😍😍	 
تتعامل	تتعامل	تتعامل	 
ادب	ادب	ادب	 
ألعاب	ألعاب	ألعاب	 
ميشو	ميشو	ميش+و	 
ترقص	ترقص	ترقص	 
http://t.co/gbtT3aWnyp	http : / / t . co / gbtT3aWnyp	http://t.co/gbtT3aWnyp	 
تصيحي	تصيحي	تصيح+ي	 
ولاّ	و+لا	و+لا	 
طرطوس	طرطوس	طرطوس	 
جواك	جوا+ك	جو+ا+ك	 
بطني	بطني	بطني	 
إسرائيل	إسرائيل	إسرائيل	 
مشكلتنا	مشكل+ت+نا	مشكل+ت+نا	 
بادرة	بادر+ة	ب+ادر+ة	 
جميل	جميل	جميل	 
توضحت	توضح+ت	توضح+ت	 
الان	الان	الان	 
نسمة	نسم+ة	نسم+ة	 
وهاي	و+هاي	و+ه+اي	 
أسمها	أسم+ها	أسم+ها	 
احبابي	احباب+ي	احباب+ي	 
مساقبة	مساقب+ة	مساقب+ة	 
حياتهم	حيا+ت+هم	حيا+ت+هم	 
غيرها.	غير+ها .	غيرها.	 
متابعيني	متابعيني	متابع+ي+ني	 
نوع	نوع	نوع	 
،،،،	، ، ، ،	،،،،	 
ومافي	و+مافي	و+ما+في	 
#حمص	# حمص	#حمص	 
السهر	ال+سهر	ال+سهر	 
وقصر	و+قصر	و+قصر	 
منقوم	منقوم	منقوم	 
..انا	. . انا	..+ا+نا	 
صوته	صوت+ه	صوت+ه	 
أكترر؟؟	أكترر ؟ ؟	أكترر؟؟	 
:>	: >	:أ	 
😔	? ?	😔	 
رأي	رأي	رأي	 
الحسم	ال+حسم	ال+حسم	 
روز	روز	روز	 
#الاردن	# ال+اردن	#الاردن	 
ثمنها	ثمن+ها	ثم+ن+ها	 
بقشطة	ب+قشط+ة	ب+قشط+ة	 
#ملك_الكلمات	# ملكUNDERSCOREالكلمات	#ملك_الكلما+ت	 
المقبلة!#ادعموني	ال+مقبل+ة ! # ادعموني	ال+مقبلة!#ادعمون+ي	 
بيقول:	ب+يقول :	بيقول:	 
رواتب	رواتب	رواتب	 
حبيبي	حبيبي	حبيب+ي	 
مرات	مر+ات	مر+ات	 
بنفوز...حتى	ب+نفوز . . . حتى	ب+نفوز...ح+ت+ى	 
أركيلة	أركيلة	أركيل+ة	 
ناقصها	ناقص+ها	ناقص+ها	 
جو!	جو !	جو!	 
نفوت	نفو+ت	نفو+ت	 
بالسما.	ب+ال+سما .	ب+ال+سما.	 
راسك	راس+ك	راس+ك	 
وبيخلو	و+ب+يخلو	و+ب+يخلو	 
الشاشات	ال+شاش+ات	ال+شاش+ات	 
يخلص	يخلص	يخلص	 
انطباعي	انطباعي	انطباع+ي	 
القلب	ال+قلب	ال+قلب	 
@I_Jaejoong	@ IUNDERSCOREJaejoong	@I_Jaejoong	 
الآن؟؟	ال+آن ؟ ؟	ال+آن؟؟	 
بستمر	ب+ستمر	ب+ستمر	 
سواء	سواء	سواء	 
واربع	و+اربع	و+اربع	 
الكرسي	ال+كرسي	ال+كرسي	 
شاغل	شاغل	شاغل	 
وقد	و+قد	و+قد	 
اطعميك	اطعميك	اطعم+ي+ك	 
مادا	ماد+ا	ما+دا	 
يخليلنا	يخليلنا	يخلي+ل+نا	 
#يحدث_الآن	# يحدثUNDERSCOREالآن	#يحدث_الآن	 
الاحرف	ال+احرف	ال+احرف	 
وجرحى	و+جرحى	و+جرح+ى	 
ولعيونكن	ولعيونكن	و+لعيونكن	 
حبها	حب+ها	حب+ها	 
ينكشف	ينكشف	ينكشف	 
منعرف	منعرف	منعرف	 
ويحترق	و+يحترق	و+يحترق	 
فعاليات	فعالي+ات	ف+عاليا+ت	 
بدو	بدو	ب+دو	 
بدى	بدى	ب+دى	 
بتعامل	ب+تعامل	ب+تعامل	 
لكلب	ل+كلب	ل+كلب	 
@joemaalouftv	@ joemaalouftv	@joemaalouftv	 
نهب؟	نهب ؟	نهب؟	 
بسيارتنا	بسيارتنا	بسيارتن+ا	 
بالاخير	ب+ال+اخير	ب+ال+اخير	 
مي	مي	مي	 
كول!	كول !	كول!	 
هينا	هي+نا	هي+نا	 
ببعث	ب+بعث	ب+بعث	 
اريحلي😒✨👍	اريحلي ? ? ✨ ? ?	اريحلي😒✨👍	 
بتعملي	ب+تعمل+ي	ب+تعمل+ي	 
؛)	؛ )	؛)	 
يرفعوا	يرفع+وا	يرفع+وا	 
المغردة	ال+مغرد+ة	ال+مغرد+ة	 
خطر	خطر	خطر	 
بصلاة	ب+صلا+ة	ب+صلاة	 
وطن	وطن	وطن	 
"""انه"	""" ان+ه"	"""+ان+ه"	 
@Medomisto	@ Medomisto	@Medomisto	 
بعد...	بعد . . .	بعد...	 
@sameeraljaghber	@ sameeraljaghber	@sameeraljaghber	 
التقليدي	ال+تقليدي	ال+تقليدي	 
زنخ	زنخ	زنخ	 
بهز	ب+هز	ب+هز	 
وبعد	و+بعد	و+بعد	 
المتصل	ال+متصل	ال+متصل	 
صرخ	صرخ	صرخ	 
ساعدناهن	ساعدناهن	ساعدناهن	 
صراحة	صراح+ة	صراح+ة	 
السابقة	ال+سابق+ة	ال+سابق+ة	 
راديو	راديو	راديو	 
بدس	ب+دس	ب+دس	 
بشغلها	ب+شغل+ها	ب+شغل+ها	 
(حدا)	( حد+ا )	(حدا)	 
يستحق	يستحق	يستحق	 
سمانا	سما+نا	سم+ا+نا	 
الصيفية	ال+صيفي+ة	ال+صيفي+ة	 
بتروح	ب+تروح	ب+تروح	 
حالة	حال+ة	حال+ة	 
اخرتو	اخرتو	اخرت+و	 
بحبهن	ب+حب+هن	ب+حبهن	 
المعاني	ال+معاني	ال+معاني	 
صوت	صوت	صوت	 
الوطني	ال+وطني	ال+وطني	 
لجميع	ل+جميع	ل+جميع	 
بالدِني	ب+ال+دني	ب+الد+ني	 
مدايقني	مدايقني	مدايق+ني	 
عالميزان	عالميزان	ع+الميزان	 
صباحيه	صباحي+ه	صباحي+ه	 
وانتخيہ	و+انتخي ہ	و+انتخيہ	 
الهمي	ال+همي	ال+هم+ي	 
تسلل	تسلل	تسلل	 
بعدها	بعد+ها	بعد+ها	 
تهم	تهم	تهم	 
للكل...بموضوع	ل+ال+كل . . . ب+موضوع	للكل...بموضوع	 
برد	برد	ب+رد	 
متأكد	متأكد	متأكد	 
ذلك	ذلك	ذل+ك	 
عالعشرة	عالعشرة	ع+العشرة	 
برا	بر+ا	برا	 
يغنوا	يغن+وا	يغنو+ا	 
متجاهليتك	متجاهليتك	متجاهلي+ت+ك	 
الشرف	ال+شرف	ال+شرف	 
ستغلوا	ستغل+وا	ستغل+وا	 
"ابدا"""	"ابدا """	"ابدا"""	 
صور	صور	صور	 
فضيت	فضي+ت	فضي+ت	 
بالبيت	ب+ال+بيت	ب+ال+بيت	 
العسكري	ال+عسكري	ال+عسكري	 
تعي	تعي	تع+ي	 
لسوريين	ل+سوري+ين	ل+سوريين	 
نشروا	نشر+وا	نشر+وا	 
ﺍﺣﻨﺎ	ﺍ ﺣ ﻨ ﺎ	ﺍﺣﻨﺎ	 
#عمّان	# عمان	#عم+ان	 
بدعيكم	ب+دعي+كم	بدعي+كم	 
أهني	أهن+ي	أهن+ي	 
العصي	ال+عصي	ال+عصي	 
كفّيها	ك+في+ها	كف+ي+ها	 
عدا	عدا	عدا	 
حظي	حظي	حظ+ي	 
*قلب	* قلب	ذقلب	 
غزة	غز+ة	غزة	 
دخلك	دخل+ك	دخل+ك	 
#Syria	# Syria	#صير	 
والعناد	و+ال+عناد	و+ال+عناد	 
ٲنا	ٲ نا	ٲن+ا	 
يشرح	يشرح	يشرح	 
تألمت	تألم+ت	تألم+ت	 
آمنة	آمن+ة	آمن+ة	 
اذار.	اذار .	اذار.	 
عنها	عن+ها	عن+ها	 
يحطو	يحطو	يحط+و	 
ميت	ميت	ميت	 
جد	جد	جد	 
,,	, ,		 
@JanaShehabe	@ JanaShehabe	@JanaShehabe	 
نار	نار	نار	 
وقتها	وقت+ها	وقت+ها	 
قييييييييييييييييييييييييمي	قييييييييييييييييييييييييمي	قييييييييييييييييييييييييمي	 
باصات	باص+ات	باص+ات	 
حلفتلك	حلفتلك	حلفتل+ك	 
بغلط	ب+غلط	ب+غلط	 
نصف	نصف	نصف	 
الباردة	ال+بارد+ة	ال+بارد+ة	 
بعرفش	بعرفش	ب+عرف+ش	 
شفتونيش	شفتونيش	شفتونيش	 
بيعملولك	بيعملولك	ب+يعملو+ل+ك	 
ميس	ميس	ميس	 
تحكي	تحكي	تحكي	 
الحقيقة	ال+حقيق+ة	ال+حقيق+ة	 
نستهبل	نستهبل	نستهبل	 
140	140	140	 
تراني	تران+ي	تران+ي	 
أراك	أراك	أرا+ك	 
جو	جو	جو	 
هاهاهاهاهاهاهاهاها	هاهاهاهاهاهاهاهاها	هاهاهاهاهاهاهاها+ها	 
بطلت	بطل+ت	بطل+ت	 
بلحضتها.	بلحضتها .	بلحضتها.	 
برمي	ب+رمي	ب+رمي	 
صبيه	صبي+ه	صبي+ه	 
شبعنا	شبع+نا	شبع+نا	 
وامشي	و+امشي	و+امشي	 
يفرجها	يفرج+ها	يفرج+ها	 
رفقاتي	رفق+ات+ي	رفقا+تي	 
نسيوك	نسيوك	نسي+و+ك	 
فرجي	فرج+ي	فرج+ي	 
اقل	اقل	اقل	 
كونلك	كونلك	كون+ل+ك	 
بوجهه	ب+وجه+ه	ب+وجه+ه	 
بتفهمك	ب+تفهم+ك	ب+تفهم+ك	 
طاقات	طاق+ات	طاق+ات	 
الدراسة:|	ال+دراس+ة : |	ال+دراسة:آ	 
ويلا	ويل+ا	و+يلا	 
الاطفال	ال+اطفال	ال+اطفال	 
الحبوب	ال+حبوب	ال+حبوب	 
@hala_alkaseer	@ halaUNDERSCOREalkaseer	@hala_alkaseer	 
..وأمك	. . و+أم+ك	..وأم+ك	 
شويا	شويا	شوي+ا	 
تتعبش	تتعبش	تتعبش	 
مشتاقتلك	مشتاقتلك	مشتاقتل+ك	 
ذووق	ذووق	ذووق	 
قالتلي	قالتلي	قالتلي	 
بِفيد	ب+فيد	ب+فيد	 
وضل	و+ضل	و+ضل	 
إلهم	إلهم	إل+هم	 
أوكي	أوكي	أو+كي	 
تجيب	تجيب	تجيب	 
http://t.co/GaJMZOOOtT	http : / / t . co / GaJMZOOOtT	http://t.co/GaJMZOOOtT	 
Jad	Jad	Jد	 
النا	الن+ا	الن+ا	 
لمسخرتك	ل+مسخر+ت+ك	لمسخرت+ك	 
سيارات	سيار+ات	سيار+ات	 
وهني	و+هني	وهن+ي	 
والزهق	و+ال+زهق	و+ال+زهق	 
ليس	ليس	ليس	 
بيقربو	بيقربو	ب+يقرب+و	 
بزيادة.	ب+زياد+ة .	بزيادة.	 
القبر	ال+قبر	ال+قبر	 
بعيد	بعيد	بعيد	 
بتعاملني	بتعاملني	ب+تعامل+ني	 
مارح	مارح	ما+رح	 
الحزب	ال+حزب	ال+حزب	 
راسو	راسو	راس+و	 
وباقي	و+باقي	و+باقي	 
بقلي	بقلي	ب+قلي	 
وصغير	و+صغير	و+صغير	 
صبايا	صبايا	صبا+يا	 
عوجة...	عوج+ة . . .	عوجة...	 
#أمطار	# أمطار	#أمطار	 
شافوه	شافوه	شاف+و+ه	 
😥	? ?	😥	 
@lebaneseneww	@ lebaneseneww	@lebaneseneww	 
ليك	ليك	لي+ك	 
"تحكو"""	"تحكو """	"تحكو"""	 
حبلو	حبلو	حبل+و	 
الحزن	ال+حزن	ال+حزن	 
جرحتلو	جرحتلو	جرحتلو	 
داريـن	دار+ين	دار+ين	 
وينولك	و+ينولك	و+ينول+ك	 
عليها...	علي+ها . . .	عليها...	 
تانية	تاني+ة	تاني+ة	 
مدمن	مدمن	مدمن	 
بمرتبة	ب+مرتب+ة	ب+مرتب+ة	 
نبرة	نبر+ة	نبر+ة	 
بالسياسة	ب+ال+سياس+ة	ب+ال+سياس+ة	 
كبرنا	كبر+نا	كبر+نا	 
الشفت	ال+شفت	ال+شفت	 
توازن	توازن	توازن	 
يتكون	يتكون	يتكون	 
نمشي	نمشي	نمش+ي	 
خانقني	خانقني	خانق+ني	 
بنعمة	ب+نعم+ة	ب+نعم+ة	 
الاسبوع	ال+اسبوع	ال+اسبوع	 
لتجي	ل+تجي	ل+تجي	 
بيحبني...	ب+يحبني . . .	بيحبني...	 
تعنيلي	تعنيلي	تعنيل+ي	 
عروقة	عروق+ة	عروق+ة	 
وبطلو	و+ب+طلو	و+بطل+و	 
انقبر	انقبر	انقبر	 
http://t.co/B9VzxLdoYr	http : / / t . co / B9VzxLdoYr	http://t.co/B9VzxLdoYr	 
جاوبتك	جاوب+ت+ك	جاوب+ت+ك	 
التي	التي	التي	 
حاكم	حاكم	حاكم	 
جبار	جبار	جبار	 
بخت	بخت	بخت	 
ضحك	ضحك	ضحك	 
مبلمة	مبلم+ة	مبلم+ة	 
يدعولَك	يدعولك	يدعو+ل+ك	 
فإحنا	فإحنا	ف+إحنا	 
@MrElJawad	@ MrElJawad	@MrElJawad	 
قوات	قو+ات	قوات	 
ذكريات	ذكري+ات	ذكري+ات	 
لوم	لوم	لوم	 
صنين	صن+ين	صن+ين	 
والمفاتيح	و+ال+مفاتيح	و+ال+مفاتيح	 
سادئين	سادئين	سادئ+ين	 
بحياتي	ب+حياتي	ب+حيا+ت+ي	 
عدول	عدول	ع+دول	 
استشهدو	استشهدو	استشهد+و	 
فتح	فتح	فتح	 
بحل	ب+حل	ب+حل	 
مبنى	مبنى	م+بن+ى	 
لدكاترة	ل+دكاتر+ة	ل+دكاترة	 
للشعب	ل+ال+شعب	ل+ل+شعب	 
جوزتها	جوز+ت+ها	جوز+ت+ها	 
مريحني	مريحني	مريح+ني	 
السلام	ال+سلام	ال+سلام	 
بنكتفي	ب+نكتفي	ب+نكتفي	 
بسكوتك	ب+سكوت+ك	ب+سكوت+ك	 
AhmadRamez95	AhmadRamez95	اهمدRمeز95	 
بتفوت	ب+تفوت	ب+تفوت	 
وبشحد	و+ب+شحد	و+ب+شحد	 
يعملولكن	يعملولكن	يعملولكن	 
رخام	رخام	رخام	 
تحيّة	تحي+ة	تحي+ة	 
المرت	ال+مرت	ال+مرت	 
سأل	سأل	سأل	 
@tayfour_ahmad	@ tayfourUNDERSCOREahmad	@tayfour_ahmad	 
وبطلت	و+بطل+ت	و+بطل+ت	 
،،،،،،	، ، ، ، ، ،	،،،،،،	 
تقوصوا	تقوص+وا	تقوص+وا	 
ههههههههههههههههههههههه	ههههههههههههههههههههههه	ههههههههههههههههههههههه	 
بختاره	ب+ختار+ه	ب+ختار+ه	 
بيتصوروا	بيتصوروا	ب+يتصور+وا	 
بقا	بق+ا	بقا	 
وطننا	وطن+نا	و+طن+نا	 
كومنت	كومن+ت	كومن+ت	 
بتهدوا	ب+تهدوا	ب+تهد+وا	 
برني	برني	بر+ني	 
لابقتلو	لابقتلو	لابقتلو	 
تسمع	تسمع	تسمع	 
أطيب	أطيب	أطيب	 
بتسوي	ب+تسوي	ب+تسوي	 
التياب	ال+تياب	ال+تياب	 
زهقونا	زهقونا	زهق+و+نا	 
نقدر	نقدر	نقدر	 
علفيرست	علفيرست	علفيرس+ت	 
@khsharqawy	@ khsharqawy	@khsharqawy	 
xD	xD	خض	 
بنبريش	بنبريش	ب+نبري+ش	 
@FouadYammine	@ FouadYammine	@FouadYammine	 
يصوت	يصوت	يصوت	 
نهائياً	نهائي+ا	نهائي+ا	 
اللبنانية	ال+لبناني+ة	ال+لبناني+ة	 
حالهم	حال+هم	حال+هم	 
شاطرة	شاطر+ة	شاطر+ة	 
"أجلك""،"	"أجل+ك "" ،"	"أجلك""،"	 
ضاقت	ضاق+ت	ضاق+ت	 
منرجع	منرجع	منرجع	 
بأول	ب+أول	ب+أول	 
قليلة	قليل+ة	قليل+ة	 
مبسوطين	مبسوط+ين	مبسوط+ين	 
واسم	و+اسم	و+اسم	 
والحياة	و+ال+حيا+ة	و+ال+حياة	 
بيفلو	ب+يفلو	ب+يفل+و	 
وتصويت	و+تصويت	و+تصويت	 
اخبط	اخبط	اخبط	 
رياضي	رياضي	رياض+ي	 
نكت	نكت	نك+ت	 
الغلط	ال+غلط	ال+غلط	 
شوفات	شوف+ات	شوف+ات	 
بيقطع.	ب+يقطع .	بيقطع.	 
اعطيتني	اعطيتني	اعطي+ت+ني	 
يارب	يارب	يارب	 
كأنو	كأنو	كأن+و	 
تعوض	تعوض	تعوض	 
#NajwaKaramKhattA7mar	# NajwaKaramKhattA7mar	#جورمهتتا7مر	 
بتحسي	ب+تحسي	ب+تحسي	 
مجال	مجال	مجال	 
وتكمل	و+تكمل	و+تكمل	 
#بعترف	# ب+عترف	#بعترف	 
العسكرية	ال+عسكري+ة	ال+عسكري+ة	 
والشغل	و+ال+شغل	و+ال+شغل	 
انشالله	انشالله	انشالله	 
يعنى	يعنى	يعنى	 
سرية	سري+ة	سري+ة	 
إثنين	إثن+ين	إثن+ين	 
فاهم	فاهم	فاهم	 
#بول_شت	# بولUNDERSCOREشت	#بول_ش+ت	 
خبرني	خبرني	خبر+ني	 
معاك	معا+ك	معا+ك	 
المسيحية	ال+مسيحي+ة	ال+مسيحي+ة	 
الاجهزة	ال+اجهز+ة	ال+اجهز+ة	 
#غزة	# غز+ة	#غز+ة	 
احترق	احترق	احترق	 
كفي	ك+في	كف+ي	 
نفسو	نفسو	نفس+و	 
أصولنا	أصول+نا	أصول+نا	 
كمية	كمي+ة	كمي+ة	 
بتمثل	ب+تمثل	ب+تمثل	 
نفسك	نفس+ك	نفس+ك	 
#وانا_صغيرة	# واناUNDERSCOREصغيرة	#وانا_صغير+ة	 
نشد	نشد	نشد	 
يجي	يجي	يجي	 
عربي،	عربي ،	عربي،	 
البس	ال+بس	ال+بس	 
#justedujo	# justedujo	#جستeدج	 
تفضى	تفضى	تفضى	 
اسوء	اسوء	اسوء	 
منوره	منور+ه	منور+ه	 
شر	شر	شر	 
جاي	جاي	جاي	 
بلاش	بلاش	بلاش	 
يسعدك	يسعدك	يسعد+ك	 
الاوقات	ال+اوق+ات	ال+اوقات	 
200	200	200	 
قلبه	قلب+ه	قلب+ه	 
قلبك	قلب+ك	قلب+ك	 
احاول	احاول	احاول	 
رفح	رفح	رفح	 
بتامل	ب+تامل	ب+تامل	 
الولد	ال+ولد	ال+ولد	 
ليمون	ليمون	ليمون	 
شل	شل	شل	 
تماماً	تمام+ا	تمام+ا	 
بالشوارع	ب+ال+شوارع	ب+ال+شوارع	 
@lolowwesyria	@ lolowwesyria	@lolowwesyria	 
قديش	قديش	قدي+ش	 
تيأس..	تيأس . .	تيأس..	 
حقيقيين	حقيقي+ين	حقيقي+ين	 
ومساك	و+مساك	و+مساك	 
جعجع	جعجع	جعجع	 
مقبول	مقبول	مقبول	 
سافرت	سافر+ت	سافر+ت	 
ام	ام	ام	 
بعض!!!!	بعض ! ! ! !	بعض!!!!	 
معين	معين	معين	 
انام	انام	انام	 
دعمنا	دعم+نا	دعم+نا	 
ينقطع	ينقطع	ينقطع	 
😝😝	? ? ? ?	😝😝	 
تحس	تحس	تحس	 
مستلم	مستلم	مستلم	 
بحد	ب+حد	ب+حد	 
بسلام	ب+سلام	ب+سلام	 
للموقف	ل+ال+موقف	ل+ل+موقف	 
نطعميكن	نطعميكن	نطعميكن	 
تبريرك	تبرير+ك	تبرير+ك	 
ونربيش	و+نربيش	و+نربيش	 
حلقه	حلق+ه	حلق+ه	 
@aummama2006	@ aummama2006	@aummama2006	 
أمانة،	أمان+ة ،	أمانة،	 
للاستفزاز	ل+ال+استفزاز	ل+ل+استفزاز	 
وعاملينلن	وعاملينلن	و+عاملينلن	 
@amroalrweidan	@ amroalrweidan	@amroalrweidan	 
للمدخنين	ل+ال+مدخن+ين	لالمدخن+ين	 
3	3	3	 
بيفكرها/بتفكرها	ب+يفكر+ها / ب+تفكر+ها	بيفكرها/بتفكرها	 
تحبك	تحبك	تحبك	 
مخي	مخي	مخي	 
لتوعى	ل+توعى	ل+توع+ى	 
شبسك	شبسك	شبسك	 
"""عالم"	""" عالم"	"""عالم"	 
تبعي	تبعي	تبع+ي	 
وصل	وصل	وصل	 
#سورية	# سوري+ة	#سوري+ة	 
سخام	سخام	سخام	 
نظام	نظام	نظام	 
الأربعاء	ال+أربعاء	ال+أربعاء	 
هدفه	هدف+ه	هدف+ه	 
بتنكسر,مش	ب+تنكسر , مش	بتنكسرمش	 
قصي	قصي	قص+ي	 
يدبحوك!	يدبحوك !	يدبحوك!	 
زيك	زيك	زي+ك	 
#ما_في_لزوم	# ماUNDERSCOREفيUNDERSCOREلزوم	#ما_في_لزوم	 
كتير..	كتير . .	كتير..	 
العربيه	ال+عربيه	ال+عربي+ه	 
#imOffended	# imOffended	#مOففeندeد	 
البركة	ال+برك+ة	ال+برك+ة	 
سوريتي	سوري+ت+ي	سوري+تي	 
منعوهن	منعوهن	منعوهن	 
اليهود	ال+يهود	ال+يهود	 
خيتي	خيتي	خي+تي	 
مالك	مالك	ما+ل+ك	 
جبال	جبال	جبال	 
#النبطية	# ال+نبطي+ة	#النبطي+ة	 
تقرب..	تقرب . .	تقرب..	 
التلفزيون	ال+تلفزيون	ال+تلفزيون	 
بحق	ب+حق	ب+حق	 
السلطة	ال+سلط+ة	ال+سلط+ة	 
المناجم	ال+مناجم	ال+مناجم	 
عحالك	عحالك	ع+حالك	 
ﺍﻟﺪﻧﻴﺎ	ﺍ ﻟ ﺪ ﻧ ﻴ ﺎ	ﺍﻟﺪﻧﻴﺎ	 
يائلبي	يائلبي	يائلب+ي	 
آنتي	آنتي	آن+تي	 
ستايل	ستايل	ستايل	 
ببيروت	ب+بيروت	ب+بيروت	 
الغام	ال+غام	ال+غام	 
حالنا	حال+نا	حال+نا	 
فاتو	فاتو	فات+و	 
غادرنا	غادر+نا	غادر+نا	 
جروحنا	جروح+نا	جروح+نا	 
ه	ه	ه	 
ستا	ست+ا	ست+ا	 
زوبع	زوبع	زوبع	 
عالترويقة	عالترويقة	عالترويق+ة	 
ساكتة	ساكت+ة	ساكت+ة	 
العمل	ال+عمل	ال+عمل	 
الانستجرام	ال+انستجرام	ال+انستجرام	 
وتهجير	و+تهجير	و+تهجير	 
يصدقوه	يصدقوه	يصدق+و+ه	 
فكرة	فكر+ة	فكر+ة	 
بــِطُـقْ	ب+طق	ب+طق	 
العمر	ال+عمر	ال+عمر	 
قلك	قل+ك	قل+ك	 
العز	ال+عز	ال+عز	 
٢٣٫٥	٢٣ ٫ ٥	٢٣٫٥	 
لهالةةة	لهالةةة	ل+هالةة+ة	 
فشر	فشر	ف+شر	 
بتوتير	ب+توتير	ب+توتير	 
ألها	أله+ا	أل+ها	 
مهوا	مهوا	مهو+ا	 
بعهد	ب+عهد	ب+عهد	 
ضروري	ضروري	ضروري	 
http://t.co/7BHbsyKzLL	http : / / t . co / 7BHbsyKzLL	http://t.co/7BHbsyKzLL	 
ههههههههههههههههههه	ههههههههههههههههههه	ههههههههههههههههههه	 
اتركوا	اترك+وا	اترك+وا	 
البلد.	ال+بلد .	ال+بلد.	 
الضحكة،	ال+ضحك+ة ،	ال+ضحكة،	 
وعينو	و+عينو	و+عين+و	 
فاتح	فاتح	فاتح	 
#حالش	# حالش	#حالش	 
حالا..	حال+ا . .	حالا..	 
@basselmehrez	@ basselmehrez	@basselmehrez	 
دعيف	دعيف	دعيف	 
بحسس	ب+حسس	ب+حسس	 
الريّس	ال+ريس	ال+ريس	 
كنّا	كنا	كنا	 
وصلنا	وصل+نا	وصل+نا	 
ب#ولاد_البلد	ب # ولادUNDERSCOREالبلد	ب#ولاد_البلد	 
#الجامعة_الهاشمية	# الجامعةUNDERSCOREالهاشمية	#الجامعة_الهاشمي+ة	 
شاءالله	شاءالله	شاءالله	 
أحبابي	أحباب+ي	أحباب+ي	 
http://t.co/ZbIg9yjrc7	http : / / t . co / ZbIg9yjrc7	http://t.co/ZbIg9yjrc7	 
عجين	عجين	عجين	 
حئك	حئك	حئ+ك	 
هودي	هود+ي	ه+ودي	 
جبلية	جبلي+ة	جبلي+ة	 
